שם תחנה,תאריך,שעה- LST,כמות גשם(מ"מ)
נווה יער                                          ,15-03-2020,03:50,0.0
נווה יער                                          ,15-03-2020,04:00,0.0
נווה יער                                          ,15-03-2020,04:10,0.0
נווה יער                                          ,15-03-2020,04:20,0.0
נווה יער                                          ,15-03-2020,04:30,0.0
נווה יער                                          ,15-03-2020,04:40,0.0
נווה יער                                          ,15-03-2020,04:50,0.0
נווה יער                                          ,15-03-2020,05:00,0.0
נווה יער                                          ,15-03-2020,05:10,0.0
נווה יער                                          ,15-03-2020,05:20,0.0
נווה יער                                          ,15-03-2020,05:30,0.0
נווה יער                                          ,15-03-2020,05:40,0.0
